M,k,model,seed,net_loss,net_loss_std,cash,ent_total,kl_track,l1_track,incons,n_subtrades,support_size
16,4,ind,23,235.893788,341.193965,2965.952438,278.874564,0.037373,0.170611,,994,94
16,4,base,23,11.304210,18.548723,270.809178,11.625001,0.005115,0.059942,,407,94
16,4,LOPAMM,24,66.071378,34.621939,1500.203021,6927.254798,0.008452,0.078115,,1072,94
16,4,ind,24,196.457862,459.907968,3682.905344,373.206559,0.045095,0.181831,,1072,94
16,4,base,24,6.542442,14.785457,259.501469,7.017028,0.004456,0.054427,,421,94
16,4,LOPAMM,25,59.105737,35.092662,1396.582491,8855.204705,0.008284,0.074622,,1026,94
16,4,ind,25,182.885735,394.517968,3640.760683,359.430618,0.049395,0.189789,,1026,94
16,4,base,25,6.895237,13.403874,241.404571,10.273414,0.004525,0.052529,,404,94
16,4,LOPAMM,26,64.923859,31.777307,1237.917072,4539.088749,0.006749,0.064155,,1094,94
16,4,ind,26,71.434732,247.525077,2847.011396,262.434772,0.031105,0.143234,,1094,94
16,4,base,26,2.939224,7.857797,186.822317,3.157052,0.002995,0.040661,,422,94
16,4,LOPAMM,27,94.023937,42.996164,1560.290111,16992.485847,0.009434,0.077283,,992,94
16,4,ind,27,537.448752,831.216996,4108.546583,734.568737,0.069575,0.215308,,992,94
16,4,base,27,21.978895,33.885774,313.456298,24.366003,0.005319,0.057274,,409,94
16,4,LOPAMM,28,58.637597,34.197631,1050.140190,8301.974702,0.007361,0.065360,,980,94
16,4,ind,28,213.804561,274.748786,2461.189953,217.532617,0.028801,0.142352,,980,94
16,4,base,28,8.170997,17.033446,184.497260,9.897669,0.003133,0.040291,,408,94
16,4,LOPAMM,29,69.349421,32.429159,1456.803163,6739.410639,0.009049,0.075607,,1080,94
16,4,ind,29,192.851569,427.903426,3882.171994,391.885148,0.056864,0.198079,,1080,94
16,4,base,29,5.449131,13.014011,278.884649,6.007500,0.005579,0.058591,,421,94
16,4,LOPAMM,30,78.475585,40.303684,1386.129096,17097.091456,0.008947,0.073855,,922,94
16,4,ind,30,584.289971,575.878259,3694.859856,563.131599,0.060928,0.204843,,922,94
16,4,base,30,22.055131,27.844835,297.386551,23.025632,0.006313,0.059422,,389,94
16,4,LOPAMM,31,72.745814,49.803471,1344.945462,7324.277391,0.008151,0.074252,,1032,94
16,4,ind,31,277.247391,412.255455,2991.857015,285.633017,0.036795,0.168042,,1032,94
16,4,base,31,8.749998,17.715784,236.002267,7.431352,0.004437,0.051814,,414,94
16,4,LOPAMM,32,46.067252,27.233976,1301.889233,8979.878994,0.008050,0.068045,,1016,94
16,4,ind,32,348.861174,475.279561,3396.986624,429.324427,0.047895,0.171094,,1016,94
16,4,base,32,12.182238,16.097656,215.792766,12.378618,0.003500,0.042727,,413,94
16,4,LOPAMM,33,36.653708,23.884205,924.266037,7786.777862,0.006265,0.056476,,1002,94
16,4,ind,33,261.331407,302.941635,2454.090913,242.206135,0.029217,0.137306,,1002,94
16,4,base,33,12.100026,15.456571,198.692654,11.106668,0.003759,0.041157,,405,94
16,4,LOPAMM,34,64.262741,33.506583,1643.067113,11540.652342,0.007372,0.065147,,1152,94
16,4,ind,34,576.672473,548.491294,4542.377400,590.984580,0.053309,0.181330,,1152,94
16,4,base,34,14.245683,15.743784,277.429146,14.942447,0.005015,0.052018,,431,94
16,4,LOPAMM,35,105.033619,43.926066,1617.292504,18490.029921,0.010522,0.081590,,1022,94
16,4,ind,35,543.780400,487.035977,3862.154740,534.377029,0.059752,0.196692,,1022,94
16,4,base,35,24.176700,33.120618,297.721379,24.206894,0.005129,0.056935,,411,94
16,4,LOPAMM,36,85.524811,48.211874,1418.706916,10079.074009,0.009305,0.075386,,1156,94
16,4,ind,36,249.067034,393.488686,3100.688179,292.604684,0.032216,0.147332,,1156,94
16,4,base,36,7.630585,18.985263,218.480653,9.066078,0.003828,0.046245,,430,94
16,4,LOPAMM,37,101.624519,44.597236,1719.529911,10220.937181,0.012060,0.089158,,984,94
16,4,ind,37,183.743571,295.555788,3821.125118,356.719501,0.060117,0.210098,,984,94
16,4,base,37,11.685677,17.605144,323.818620,11.792196,0.008750,0.071048,,399,94
16,4,LOPAMM,38,31.902890,21.480281,1044.452745,6585.870501,0.006186,0.059887,,1056,94
16,4,ind,38,227.232183,329.537863,2808.975216,242.185259,0.032222,0.150146,,1056,94
16,4,base,38,9.928465,13.842129,206.288698,9.688105,0.003960,0.044150,,415,94
16,4,LOPAMM,39,83.469598,44.365772,1321.684710,16828.836578,0.007393,0.064277,,1092,94
16,4,ind,39,519.646906,900.382192,3244.414489,552.392205,0.040877,0.168571,,1092,94
16,4,base,39,15.024504,40.174067,269.038098,22.494694,0.004226,0.048254,,422,94
17,5,LOPAMM,0,130.991264,64.735054,3182.795850,104343.961553,0.007604,0.065129,,1670,117
17,5,ind,0,1879.518000,1573.994447,10587.969181,1699.082338,0.093382,0.260626,,1670,117
17,5,base,0,25.236766,31.704421,390.399968,27.398267,0.005899,0.061029,,485,117
17,5,LOPAMM,1,124.388841,55.522675,2174.687623,62885.873859,0.007517,0.066212,,1710,117
17,5,ind,1,653.446872,785.390289,7021.687658,890.742763,0.057844,0.192390,,1710,117
17,5,base,1,8.636173,11.356681,238.667809,8.941678,0.003258,0.041901,,491,117
17,5,LOPAMM,2,50.454818,32.319654,1679.355328,22015.412817,0.005030,0.051834,,1680,117
17,5,ind,2,344.887481,901.717588,6148.685107,627.018958,0.044456,0.184192,,1680,117
17,5,base,2,5.329998,10.965806,211.606055,5.155555,0.003235,0.039229,,492,117
17,5,LOPAMM,3,82.235537,41.364134,1791.507096,45764.375199,0.004612,0.046516,,1998,117
17,5,ind,3,584.494314,784.054102,5659.895350,659.794963,0.033291,0.145960,,1998,117
17,5,base,3,10.553922,16.759975,218.932559,11.264987,0.002880,0.036110,,522,117
17,5,LOPAMM,4,118.447534,55.834755,1950.911305,52593.718306,0.006726,0.064349,,1622,117
17,5,ind,4,681.413102,1009.116065,5793.248015,731.821045,0.052528,0.191345,,1622,117
17,5,base,4,9.662854,17.621881,263.100976,9.395393,0.003849,0.047964,,489,117
17,5,LOPAMM,5,63.650798,32.312314,1654.842129,32321.165398,0.005194,0.051405,,1740,117
17,5,ind,5,372.375564,900.427262,5542.629008,630.371525,0.038982,0.163859,,1740,117
17,5,base,5,7.109230,11.438608,231.281334,8.155375,0.004063,0.041641,,497,117
17,5,LOPAMM,6,104.175610,43.561811,2224.259001,70538.857297,0.005627,0.053606,,1864,117
17,5,ind,6,1113.843573,1373.847953,7504.842487,1170.567751,0.068838,0.204037,,1864,117
17,5,base,6,19.764867,30.082767,261.100375,21.062483,0.003326,0.039688,,510,117
17,5,LOPAMM,7,100.619019,50.533023,2088.967915,56727.449320,0.007958,0.069510,,1438,117
17,5,ind,7,590.586989,1140.041630,6225.068565,931.586912,0.071632,0.221947,,1438,117
17,5,base,7,11.138364,20.227794,303.083722,12.480955,0.004961,0.053655,,473,117
17,5,LOPAMM,8,64.726094,39.874228,1916.653185,33763.426577,0.004935,0.051425,,1936,117
17,5,ind,8,362.758247,834.815783,5937.284717,682.571737,0.036082,0.156564,,1936,117
17,5,base,8,5.414309,11.280484,169.700856,6.826359,0.001631,0.029424,,524,117
17,5,LOPAMM,9,80.662972,40.992827,1977.500675,63666.214734,0.005262,0.053638,,1744,117
17,5,ind,9,1057.221018,1324.732315,7110.684744,1033.497698,0.056884,0.196502,,1744,117
17,5,base,9,17.559797,32.465087,252.504462,17.841819,0.003238,0.041592,,501,117
17,5,LOPAMM,10,86.115711,46.845258,1929.644695,70485.879174,0.005466,0.054667,,1694,117
17,5,ind,10,975.114915,933.992842,7102.047967,980.059593,0.057644,0.202216,,1694,117
17,5,base,10,16.358662,23.520116,252.769900,16.402979,0.003809,0.043214,,487,117
17,5,LOPAMM,11,101.018424,54.139586,1857.369118,51108.379177,0.006844,0.063203,,1654,117
17,5,ind,11,511.449106,768.701889,5472.786428,624.412905,0.048239,0.179964,,1654,117
17,5,base,11,11.142917,22.427918,249.528069,11.835553,0.003648,0.044760,,495,117
17,5,LOPAMM,12,102.795094,39.884956,2384.999950,60107.571287,0.006381,0.059607,,1896,117
17,5,ind,12,761.871541,1578.224668,7654.752394,1358.288324,0.069621,0.206808,,1896,117
17,5,base,12,14.623883,27.034609,278.230674,18.314859,0.003650,0.043486,,511,117
17,5,LOPAMM,13,70.942408,43.203395,1478.094793,30052.489698,0.004362,0.044266,,1912,117
17,5,ind,13,512.636025,724.322076,5529.801976,526.977350,0.039573,0.158581,,1912,117
17,5,base,13,7.463967,13.989962,170.125607,7.369409,0.002320,0.029580,,517,117
17,5,LOPAMM,14,71.007813,33.559382,1880.650660,38520.649158,0.005361,0.053880,,1744,117
17,5,ind,14,432.148397,723.825950,5945.355565,566.644667,0.043859,0.172918,,1744,117
17,5,base,14,9.151968,12.105621,224.582896,9.138120,0.003079,0.039262,,499,117
17,5,LOPAMM,15,82.212201,43.316881,2082.562478,67094.479609,0.005250,0.052981,,1732,117
17,5,ind,15,891.926117,723.235349,7478.084798,1015.297003,0.056370,0.198863,,1732,117
17,5,base,15,16.528029,19.797839,253.044438,17.576924,0.003142,0.040713,,498,117
17,5,LOPAMM,16,57.580305,34.951755,1324.224478,35577.106730,0.004508,0.044711,,1756,117
17,5,ind,16,391.031676,474.886869,4338.447786,437.626974,0.027790,0.136250,,1756,117
17,5,base,16,6.443723,12.740668,184.393691,7.505699,0.002728,0.032612,,508,117
17,5,LOPAMM,17,79.829698,42.248678,2127.944136,70775.177790,0.006303,0.058218,,1446,117
17,5,ind,17,1086.703762,1004.477957,7578.556870,1187.182502,0.086212,0.241676,,1446,117
17,5,base,17,17.056699,24.780460,341.459196,20.935966,0.005688,0.057447,,466,117
17,5,LOPAMM,18,104.052512,48.496514,2209.208997,86383.995724,0.006507,0.058671,,1636,117
17,5,ind,18,1447.291695,1487.034773,8043.983238,1385.127388,0.089963,0.254448,,1636,117
17,5,base,18,28.785695,33.243783,329.443059,27.299591,0.005100,0.052797,,477,117
17,5,LOPAMM,19,121.958231,46.079889,2508.535586,147285.008958,0.006226,0.055366,,1676,117
17,5,ind,19,2731.286347,1584.808219,9019.259075,1940.046287,0.098173,0.244372,,1676,117
17,5,base,19,50.208097,42.643928,368.860821,48.385063,0.004238,0.046584,,488,117
17,5,LOPAMM,20,78.937177,31.523694,1982.685030,47090.879638,0.006518,0.058292,,1660,117
17,5,ind,20,672.578025,790.618903,7221.814167,907.597373,0.064080,0.204554,,1660,117
17,5,base,20,13.103842,15.055954,291.132980,12.487342,0.005040,0.050987,,474,117
17,5,LOPAMM,21,107.489660,35.271369,2492.320930,75052.270703,0.006776,0.060360,,1790,117
17,5,ind,21,1289.770808,1358.567542,8376.723538,1327.010228,0.074828,0.226947,,1790,117
17,5,base,21,22.493392,29.161858,345.656577,24.165030,0.005477,0.051455,,508,117
17,5,LOPAMM,22,131.657729,53.830962,2776.688216,77084.007247,0.007459,0.064748,,1894,117
17,5,ind,22,952.844869,1357.878544,9549.439805,1487.056109,0.077332,0.238043,,1894,117
17,5,base,22,18.518746,22.863201,344.563253,20.515271,0.005388,0.052935,,509,117
17,5,LOPAMM,23,98.784521,42.788600,2087.220060,73561.519064,0.006239,0.060258,,1684,117
17,5,ind,23,1237.571443,1474.168948,6956.460536,1138.201384,0.068634,0.215625,,1684,117
17,5,base,23,20.645736,33.367309,259.439159,20.572595,0.003463,0.043615,,489,117
17,5,LOPAMM,24,72.286173,40.691128,1899.252414,33632.452990,0.005776,0.056349,,1766,117
17,5,ind,24,569.709907,659.489838,6279.433231,636.243308,0.045758,0.178961,,1766,117
17,5,base,24,7.727737,12.036374,243.900509,7.824490,0.003470,0.042848,,507,117
17,5,LOPAMM,25,95.700056,40.776251,2280.695350,67467.735246,0.007571,0.065696,,1644,117
17,5,ind,25,818.794101,847.242728,6930.658289,961.938769,0.061141,0.205776,,1644,117
17,5,base,25,17.207552,20.148207,335.772488,16.728628,0.005232,0.055132,,494,117
17,5,LOPAMM,26,59.716284,40.304481,1465.106304,35933.236336,0.004833,0.049506,,1754,117
17,5,ind,26,396.721760,758.144731,5046.478678,532.876653,0.035421,0.159581,,1754,117
17,5,base,26,8.164510,15.228639,200.386316,8.305852,0.002817,0.036008,,502,117
17,5,LOPAMM,27,70.695433,42.997988,1929.173885,58108.646183,0.005332,0.050923,,1794,117
17,5,ind,27,690.478840,1305.908736,6687.448528,1038.670132,0.058105,0.183332,,1794,117
17,5,base,27,12.842764,24.107319,219.153654,16.749996,0.002610,0.034941,,507,117
17,5,LOPAMM,28,121.433483,50.602593,2377.903602,112048.684063,0.006267,0.054755,,1670,117
17,5,ind,28,2000.500260,1763.959039,8178.022544,1825.851729,0.099251,0.252443,,1670,117
17,5,base,28,35.598043,42.381009,333.298644,36.644380,0.004702,0.048033,,493,117
17,5,LOPAMM,29,93.233475,50.729340,1859.854922,37402.565822,0.006810,0.062895,,1572,117
17,5,ind,29,516.541984,906.837020,5151.317099,702.029773,0.049835,0.186860,,1572,117
17,5,base,29,9.521631,16.502110,243.732246,8.220472,0.003525,0.044223,,488,117
17,5,LOPAMM,30,83.309234,55.306937,1847.003176,56227.900663,0.005866,0.056583,,1668,117
17,5,ind,30,553.308470,943.940745,6316.645089,766.498739,0.052194,0.190738,,1668,117
17,5,base,30,8.393077,20.392643,228.646796,10.038349,0.003380,0.040908,,488,117
17,5,LOPAMM,31,100.472498,55.616536,1886.571998,49428.877188,0.005580,0.053548,,1658,117
17,5,ind,31,388.401128,653.145118,6650.019716,793.322481,0.059560,0.196852,,1658,117
17,5,base,31,16.246237,19.591506,241.882537,12.536340,0.003625,0.042326,,491,117
17,5,LOPAMM,32,89.836348,48.860514,2028.694780,34402.334891,0.006690,0.063176,,1720,117
17,5,ind,32,159.093708,628.336453,6349.917943,629.938962,0.051484,0.194442,,1720,117
17,5,base,32,3.358051,10.501351,272.395730,3.667839,0.004610,0.050733,,500,117
17,5,LOPAMM,33,97.199508,52.936629,1956.605227,37913.889161,0.005905,0.058965,,1794,117
17,5,ind,33,376.771810,607.172646,6207.553152,623.867591,0.045606,0.173340,,1794,117
17,5,base,33,5.443394,12.884578,234.186033,4.781181,0.003424,0.042884,,512,117
17,5,LOPAMM,34,98.908580,51.422645,2579.681001,88697.283156,0.006239,0.058214,,1720,117
17,5,ind,34,1202.271007,1356.489474,9300.724969,1411.331730,0.080739,0.245808,,1720,117
17,5,base,34,19.987697,30.814924,341.997720,25.111745,0.005531,0.054577,,489,117
17,5,LOPAMM,35,85.961544,40.037547,2044.843918,58580.662894,0.006886,0.065704,,1498,117
17,5,ind,35,924.955869,1079.245495,7812.804036,1049.482440,0.084618,0.246245,,1498,117
17,5,base,35,15.998472,24.226100,307.374495,16.509502,0.005093,0.055345,,464,117
17,5,LOPAMM,36,81.251375,34.834142,2155.100006,34723.803426,0.005151,0.053535,,1914,117
17,5,ind,36,624.120305,1023.756869,7441.600380,811.820271,0.054568,0.195227,,1914,117
17,5,base,36,8.877556,15.231299,253.660987,9.587628,0.003959,0.043282,,516,117
17,5,LOPAMM,37,86.187511,48.022565,2284.145709,30650.227046,0.006863,0.068159,,1654,117
17,5,ind,37,317.979204,882.595521,6974.393199,647.734124,0.057253,0.213301,,1654,117
17,5,base,37,4.899161,10.642838,268.696711,4.498104,0.004144,0.049915,,488,117
17,5,LOPAMM,38,99.279009,46.946652,2053.100106,69920.932457,0.007965,0.066783,,1468,117
17,5,ind,38,764.411151,1120.426498,6817.116961,1070.410842,0.078080,0.227306,,1468,117
17,5,base,38,14.322975,27.870905,256.114908,17.346968,0.003671,0.045027,,467,117
17,5,LOPAMM,39,86.365964,44.311923,2031.058361,41021.261036,0.007956,0.071888,,1580,117
17,5,ind,39,278.447014,624.033819,6213.644065,588.466558,0.048801,0.196514,,1580,117
17,5,base,39,8.015302,17.162024,263.670314,8.180627,0.004532,0.050862,,478,117
18,5,LOPAMM,0,183.607154,64.993098,2947.549765,143569.796179,0.009477,0.076090,,1796,124
18,5,ind,0,1515.272045,1086.678316,9527.359622,1428.844306,0.088385,0.256855,,1796,124
18,5,base,0,35.639220,41.773564,400.355050,30.927401,0.006059,0.061769,,519,124
18,5,LOPAMM,1,86.435163,49.954835,2068.873676,70892.149017,0.006294,0.059352,,1758,124
18,5,ind,1,592.749688,815.771242,7275.198528,983.122522,0.057091,0.192060,,1758,124
18,5,base,1,13.777015,15.843695,286.383801,14.199801,0.003957,0.045884,,511,124
18,5,LOPAMM,2,103.898451,59.986212,2127.406315,64731.226543,0.006852,0.060319,,1790,124
18,5,ind,2,189.058825,1050.201546,7311.928452,1002.751612,0.072041,0.221619,,1790,124
18,5,base,2,7.107215,17.181463,291.565472,9.631273,0.004552,0.048858,,525,124
18,5,LOPAMM,3,92.700121,45.618246,2100.370829,70458.927852,0.004676,0.046395,,2110,124
18,5,ind,3,708.692582,1058.478543,7451.885389,930.761905,0.047633,0.172644,,2110,124
18,5,base,3,14.827376,22.092059,271.397386,14.431907,0.003421,0.040535,,553,124
18,5,LOPAMM,4,82.432175,49.925781,1921.406421,76316.771790,0.006002,0.055915,,1698,124
18,5,ind,4,702.207738,776.359633,6352.772450,825.894517,0.051145,0.181431,,1698,124
18,5,base,4,13.732181,22.215335,262.062328,15.375850,0.003498,0.043516,,515,124
18,5,LOPAMM,5,85.172902,47.011535,2080.413124,57564.170282,0.005324,0.053603,,1880,124
18,5,ind,5,773.328668,932.842639,7096.715369,819.261245,0.049980,0.187781,,1880,124
18,5,base,5,12.531874,16.164177,269.623860,12.252636,0.003996,0.043775,,531,124
18,5,LOPAMM,6,67.397930,37.713562,1556.255333,62157.854941,0.004337,0.044009,,1904,124
18,5,ind,6,845.057560,1032.460007,5562.408160,714.082549,0.037556,0.153376,,1904,124
18,5,base,6,14.640801,20.992287,201.415427,13.916791,0.002362,0.032038,,531,124
18,5,LOPAMM,7,115.787444,53.828278,2359.516079,110705.068378,0.006862,0.061175,,1546,124
18,5,ind,7,1496.762645,1418.485945,7587.164699,1308.150454,0.073890,0.226686,,1546,124
18,5,base,7,25.738298,32.824890,365.083298,24.421513,0.005082,0.052430,,502,124
18,5,LOPAMM,8,76.693446,45.111255,2008.360835,31571.737235,0.004886,0.053100,,2058,124
18,5,ind,8,407.237595,914.597090,6240.247051,589.707662,0.036612,0.159472,,2058,124
18,5,base,8,4.077167,10.608350,181.815423,3.993141,0.001600,0.030540,,557,124
18,5,LOPAMM,9,100.107518,48.320228,2346.172418,100049.275700,0.005590,0.056646,,1868,124
18,5,ind,9,1185.708239,1392.471163,8084.686901,1208.171160,0.058270,0.210516,,1868,124
18,5,base,9,22.547438,27.957606,331.190089,21.589980,0.004396,0.050163,,533,124
18,5,LOPAMM,10,102.633064,50.942318,3030.806971,63149.377302,0.006350,0.059881,,1848,124
18,5,ind,10,779.135279,1309.890813,10448.539931,1484.398023,0.083478,0.237775,,1848,124
18,5,base,10,9.557434,16.711441,303.180847,10.756584,0.003872,0.047911,,525,124
18,5,LOPAMM,11,65.284164,34.999268,1648.817163,50037.352147,0.004723,0.048259,,1768,124
18,5,ind,11,676.560338,954.464777,5322.744709,678.762777,0.039178,0.161664,,1768,124
18,5,base,11,10.909316,17.529085,211.680439,10.642586,0.002638,0.035429,,523,124
18,5,LOPAMM,12,101.783431,41.109147,2431.150699,62302.853404,0.006169,0.057821,,1998,124
18,5,ind,12,634.339477,1338.972255,7567.338419,1227.905268,0.068290,0.208939,,1998,124
18,5,base,12,12.359993,19.379832,280.884570,12.790949,0.003599,0.043321,,538,124
18,5,LOPAMM,13,110.921128,60.891252,2054.614799,129862.468695,0.005325,0.050002,,2006,124
18,5,ind,13,1377.839481,1445.521257,7070.229878,1159.666218,0.050152,0.179163,,2006,124
18,5,base,13,24.334003,38.489787,292.056440,28.741984,0.003364,0.041544,,545,124
18,5,LOPAMM,14,94.212554,47.901693,2277.017823,73023.409518,0.005762,0.058253,,1956,124
18,5,ind,14,901.571153,1010.443364,7572.770234,995.690172,0.054852,0.196680,,1956,124
18,5,base,14,15.460060,20.795027,259.911355,14.876578,0.003094,0.040529,,544,124
18,5,LOPAMM,15,88.197360,44.623593,2121.988363,105735.160404,0.005254,0.050149,,1796,124
18,5,ind,15,1122.937783,1478.851110,7568.110626,1249.442047,0.055923,0.195479,,1796,124
18,5,base,15,16.109428,30.345661,284.114395,25.278601,0.003792,0.041096,,519,124
18,5,LOPAMM,16,70.734634,43.556464,1552.321655,72192.322399,0.004234,0.044081,,1910,124
18,5,ind,16,698.268185,836.755644,5706.904740,667.459604,0.037285,0.157721,,1910,124
18,5,base,16,15.803482,23.334375,187.307078,14.849027,0.001996,0.028510,,547,124
18,5,LOPAMM,17,87.579312,40.695995,2046.817137,71472.582735,0.006603,0.062846,,1554,124
18,5,ind,17,831.281703,1006.791986,6928.841995,904.095725,0.071202,0.219849,,1554,124
18,5,base,17,14.322091,22.548062,298.129178,13.933365,0.004453,0.051353,,498,124
18,5,LOPAMM,18,116.495965,52.601670,2444.576791,92414.206275,0.006505,0.055805,,1810,124
18,5,ind,18,720.121670,1648.988947,7997.847038,1346.955238,0.069318,0.219313,,1810,124
18,5,base,18,9.588532,33.554805,338.290494,19.511707,0.005017,0.051407,,517,124
18,5,LOPAMM,19,87.125777,47.288123,1888.775730,70374.046994,0.005843,0.056199,,1722,124
18,5,ind,19,936.397544,1634.937888,6926.796822,1043.476807,0.061344,0.197773,,1722,124
18,5,base,19,11.208235,29.160335,242.716714,11.950441,0.003416,0.041165,,507,124
18,5,LOPAMM,20,97.828601,48.605350,2237.968120,118614.205334,0.006538,0.060251,,1738,124
18,5,ind,20,1414.987992,1197.853410,7507.359190,1111.877303,0.060992,0.207636,,1738,124
18,5,base,20,28.092542,30.701342,335.466373,26.865384,0.004855,0.052201,,501,124
18,5,LOPAMM,21,115.646545,42.613095,2812.192003,45781.126502,0.007241,0.062448,,1872,124
18,5,ind,21,138.064544,815.568408,8077.194623,854.325121,0.080868,0.235962,,1872,124
18,5,base,21,7.081576,11.922854,368.344413,7.574759,0.005750,0.056626,,537,124
18,5,LOPAMM,22,103.325263,40.921389,2710.003710,70020.094827,0.006420,0.061972,,1950,124
18,5,ind,22,783.895056,1236.150667,9682.826660,1108.599820,0.072601,0.235891,,1950,124
18,5,base,22,14.485372,23.470099,320.453345,14.278380,0.004647,0.051789,,531,124
18,5,LOPAMM,23,88.683246,42.778090,1734.072527,63321.307518,0.005661,0.054023,,1772,124
18,5,ind,23,649.728996,744.527178,5641.358428,655.398388,0.041636,0.170684,,1772,124
18,5,base,23,14.867805,18.920498,236.207644,12.164078,0.003320,0.039891,,519,124
18,5,LOPAMM,24,59.978950,32.232584,1560.636091,38579.364589,0.004945,0.050626,,1840,124
18,5,ind,24,306.515810,685.181680,5763.793683,436.911508,0.036146,0.165384,,1840,124
18,5,base,24,6.484304,10.462497,214.644660,6.337815,0.002989,0.037181,,532,124
18,5,LOPAMM,25,116.540904,46.335979,2691.854453,69809.472463,0.007980,0.064297,,1778,124
18,5,ind,25,642.776780,1285.325084,9159.886287,1481.729373,0.086963,0.249510,,1778,124
18,5,base,25,13.419482,18.722131,395.201186,15.320374,0.007067,0.059490,,527,124
18,5,LOPAMM,26,84.579390,50.077820,1852.909118,43061.096537,0.005838,0.058083,,1830,124
18,5,ind,26,296.371547,572.444164,5657.578372,473.314575,0.036087,0.166660,,1830,124
18,5,base,26,2.455050,9.825807,244.421240,5.965152,0.003917,0.043341,,526,124
18,5,LOPAMM,27,81.093151,49.060901,2081.872569,60506.143423,0.006224,0.060021,,1854,124
18,5,ind,27,415.431075,854.203234,6577.454090,681.943549,0.046729,0.180420,,1854,124
18,5,base,27,8.656196,19.022884,273.633644,11.776153,0.003827,0.046031,,530,124
18,5,LOPAMM,28,110.069317,48.543727,2120.082505,103349.723727,0.005604,0.053671,,1724,124
18,5,ind,28,1381.928424,812.290514,7612.953277,1122.004732,0.062851,0.195018,,1724,124
18,5,base,28,26.379964,19.058838,282.447927,25.212261,0.003890,0.042582,,518,124
18,5,LOPAMM,29,73.621506,40.124674,1603.560151,59142.643784,0.005288,0.052480,,1690,124
18,5,ind,29,647.482340,752.991331,4912.361167,540.382308,0.036311,0.159837,,1690,124
18,5,base,29,13.402235,21.461362,222.217056,12.928548,0.002781,0.037431,,520,124
18,5,LOPAMM,30,62.509882,42.443110,1645.365051,48853.103138,0.004799,0.048607,,1850,124
18,5,ind,30,571.531571,995.757724,6287.326881,698.866815,0.044482,0.177217,,1850,124
18,5,base,30,8.643779,15.879132,211.738991,9.324989,0.002947,0.035663,,528,124
18,5,LOPAMM,31,101.658687,51.156317,1871.359053,115425.108643,0.005120,0.049319,,1802,124
18,5,ind,31,1278.719880,1312.917466,6940.399034,1086.315149,0.058573,0.194657,,1802,124
18,5,base,31,27.702602,37.851504,269.698694,25.321128,0.003655,0.040748,,527,124
18,5,LOPAMM,32,67.589215,35.978740,1980.811329,50469.188423,0.005262,0.053927,,1760,124
18,5,ind,32,458.940545,1181.308309,7134.045791,933.389614,0.060690,0.209157,,1760,124
18,5,base,32,7.682548,17.240369,297.702831,10.273594,0.004379,0.049120,,519,124
18,5,LOPAMM,33,128.310627,49.095043,2543.186243,52467.887790,0.007438,0.064283,,1932,124
18,5,ind,33,133.352289,1275.943420,7522.595765,1177.260384,0.067218,0.202460,,1932,124
18,5,base,33,2.477240,8.223132,334.585799,3.941636,0.005207,0.054156,,546,124
18,5,LOPAMM,34,104.916213,58.778512,2508.072019,133495.758544,0.006033,0.055424,,1774,124
18,5,ind,34,1669.453701,1832.825609,8403.715120,1535.990279,0.086849,0.238085,,1774,124
18,5,base,34,30.008003,41.193174,382.193990,33.230317,0.005260,0.052794,,511,124
18,5,LOPAMM,35,73.141528,40.669064,2157.943576,48679.882495,0.006321,0.061212,,1576,124
18,5,ind,35,451.813934,951.896633,8325.364626,1011.008585,0.080971,0.238112,,1576,124
18,5,base,35,8.839316,12.688271,323.051634,10.115389,0.005076,0.054883,,490,124
18,5,LOPAMM,36,86.094920,39.557019,2300.956144,99779.037857,0.004570,0.046358,,1936,124
18,5,ind,36,1431.009056,1270.029701,9203.659829,1403.596150,0.072851,0.224762,,1936,124
18,5,base,36,26.760923,25.811577,310.470620,25.698964,0.004052,0.043633,,535,124
18,5,LOPAMM,37,118.467863,44.954642,2544.166114,133905.110602,0.006774,0.062970,,1730,124
18,5,ind,37,1745.968783,1284.886221,8580.099032,1339.170753,0.083195,0.241236,,1730,124
18,5,base,37,32.175267,34.886692,359.203977,32.200579,0.004769,0.052088,,514,124
18,5,LOPAMM,38,84.255664,48.152505,1552.554908,55733.370499,0.006663,0.062184,,1508,124
18,5,ind,38,178.133469,503.627154,5066.230638,489.249479,0.042151,0.173597,,1508,124
18,5,base,38,7.133305,14.791195,230.451315,8.652173,0.003656,0.043021,,487,124
18,5,LOPAMM,39,131.498163,69.487930,2329.222660,81413.403477,0.008359,0.074017,,1686,124
18,5,ind,39,863.975786,1148.721402,7099.430082,846.477465,0.063427,0.221188,,1686,124
18,5,base,39,17.608230,31.311838,319.554405,14.179938,0.004988,0.055935,,510,124
19,5,LOPAMM,0,97.621235,41.474061,2410.501985,154179.654454,0.005118,0.048804,,1950,130
19,5,ind,0,1941.595709,1592.214199,9439.291788,1653.760240,0.072917,0.223723,,1950,130
19,5,base,0,30.821371,32.658704,373.453768,30.403861,0.005171,0.051458,,546,130
19,5,LOPAMM,1,149.915181,75.488696,2361.184006,156028.476209,0.007027,0.061310,,1972,130
19,5,ind,1,713.299274,725.137934,7510.046650,977.411034,0.054533,0.188285,,1972,130
19,5,base,1,32.352198,32.695875,345.649596,27.428596,0.005177,0.050235,,553,130
